Issue Number,Issue Title,Time to Close,Number of Assignees,Number of Comments,Number of Labels,Type of Issue
79859,Exporting the operator '::argsort' to ONNX opset version 16 is not supported,17,1,1,2,['Other']
79856,torch-1.13.0a0+git802efc9 Build failed from source,0,0,1,0,['Other']
79849,Bug while summing Boolean tensors on MPS device,0,0,2,0,['Other']
79841,Distributed Data Parallel +cuda.amp shows incorrect unused parameters for lstm with state burn-in,4,0,3,5,['Other']
79840,"Memory usage and iteration time increases indefinitely on Intel iMac 27"" with MPS",19,1,10,2,['Other']
79839,[ONNX] Internal assertion failure when export gpt2 model with `export_modules_as_functions=True`,93,1,8,4,['Other']
79835,Scalar add returns incorrect results for `int32` MPS array,6,1,7,6,['Critical']
79828,Distributed shared seed in DataLoader should be moved to cuda with NCCL Process Group,2,0,0,2,['Other']
79818,[primTorch] `test_python_ref_executor` often fails due to concrete arg mismatch,7,0,2,3,['Critical']
79813,torch.Tensor.to(memory_format=torch.contiguous_format) does not work properly.,125,0,5,3,['Other']
79812,Could not run aten::empty_strided with arguments from the 'PrivateUse1' backend,0,0,1,0,['Other']
79791,lite interpreted model performs differently in Python and Android,88,0,7,1,['Other']
79784,.backward() on MSELoss fails with IndexError: Dimension out of range on MPS,19,0,2,3,['Bug']
79781,onnx export with dict parameter problems,151,0,1,3,['Other']
79780,DISABLED test_binary_op_tensorlists_fastpath__foreach_add_cuda_bool (__main__.TestForeachCUDA),179,0,4,4,['Other']
79778,iSTFT length mismatch when center=False,21,1,1,2,['Other']
79776,DISABLED test_inherit_tensor (__main__.TestMultiprocessing),182,0,4,4,['Other']
79771,Linear not check shape,2,0,1,2,['Bug']
79748,"[forward ad] squeeze_, unsqueeze_ : the shape of the tensor was modified directly without going through the PyTorch dispatcher",5,0,2,2,['Other']
79738,Cuda 11.3 Pull and Periodic Jobs are Failing,0,0,0,1,['Other']
79735,Typo in nn.utils.parametrizations.orthogonal,3,0,1,3,['Bug']
79720,ChainedScheduler documentation typoo,0,0,1,0,['Other']
79716,DISABLED test_dispatch_meta__masked_amin_cuda_uint8 (__main__.TestMetaCUDA),5,0,3,1,['Other']
79714,DISABLED test_comprehensive__masked_amin_cuda_uint8 (__main__.TestDecompCUDA),0,0,1,1,['Other']
79712,DISABLED test_comprehensive__masked_amin_cuda_uint8 (__main__.TestDecompCUDA),5,0,2,1,['Other']
79711,test_dtypes__masked_amin_cuda is breaking with memory access issues,0,0,0,0,['Other']
79708,`backward(inputs=)` is not working as expected when inplace are involved (and grad() does work fine),48,1,5,5,['Critical']
79693,Does torch.utils.checkpoint support custom cuda operators,3,0,1,0,['Other']
79672,Tensor plus add result seems wrong [with Mac mps],20,1,2,2,['Other']
79670,FakeTensor doesn't work with `logical_not_()`,6,1,2,1,['Other']
79646,test_neg_conj_view_istft_cpu_complex128 fails on DEBUG=1,20,0,3,3,['Bug']
79630,Eradicate TestCase.setUp() calls in the code for super().setUp(),135,0,0,2,['Other']
79609,binary_cross_entropy_with_logits forward-over-reverse rule is silently incorrect,11,0,14,4,['Critical']
79605,"[FSDP] RuntimeError when using FSDP with auto wrap for sequence-to-sequence language models such as T5, Pegasus",40,0,13,2,['Bug']
79603,RuntimeError: CUDA error: an illegal memory access was encountered on RTX 3080 with enough memory,1,0,10,2,['Bug']
79601,Exporting the operator mode to ONNX opset version 12 is not supported,2,0,2,1,['Other']
79599,pytorch result not same as torchscript traced mod,0,0,0,1,['Other']
79594,Apply for Training Pytorch YOLOv5 by Apple M1 GPU,0,0,0,0,['Other']
79586,[LTC] `torch::lazy::Computation` to include a device,6,0,4,2,['Other']
79583,Torchscript Serialisation is broken for numbers over 1000 if global locale is set,6,1,31,3,['Other']
79540,TestModels_new_jit_API.test_inception is flaky,96,1,1,5,['Critical']
79531,torch.nn.CrossEntropyLoss output shape specification does not match behaviour,0,0,1,4,['Other']
79527,"torch.nn.BCELoss throws 'invalid axes' error when using ""mean"" or ""sum"" reduction on torch.device(""mps"")",2,1,1,3,['Bug']
79525,Enable `dim=None` for all reduction functions,45,1,3,2,['Other']
79519,Fix warning: cast from type ‘const char*’ to type ‘char*’ casts away qualifiers,0,0,1,0,['Other']
79513,"Torch FX return error ""`__cuda_array_interface__` must be a dict""",163,0,4,2,['Bug']
79512,Function to automatically calculate Conv shape,38,0,13,5,['enhancement']
79511,Suggest for a polynominal lr_scheduler,57,0,2,4,['enhancement']
79510,DISABLED test_checkpoint_wrapper_parity (__main__.CheckpointWrapperTest),188,1,5,4,['Other']
79509,DISABLED test_noncontiguous_samples_nn_functional_conv_transpose3d_cuda_float32 (__main__.TestCommonCUDA),15,1,3,5,['Critical']
79501,Different results between batched and one by one inference of nn.GRU,0,0,1,3,['Other']
79496,"Random number generation yields different values on different devices, despite the same manual seed.",0,0,1,4,['Other']
79495,How to stacked RGB images,0,0,2,0,['Other']
79485,Move OptionalHasElement/If tests from no_runtime to runtime,0,0,0,0,['Other']
79483,Can not export pytorch model to onnx.,154,0,1,3,['Other']
79461,Validate ONNX 1.12.0 release candidate,2,1,3,3,['Other']
79460,Adding python bindings for `SymInt`,50,1,0,2,['Other']
79449,UnboundLocalError: local variable 'ws' referenced before assignment,0,0,3,2,['Bug']
79447,Update autograd engine to support nested tensors,3,0,1,3,['Other']
79419,Pytorch for PPC64LE,1,0,2,0,['Other']
79415,torch.nn.modules.pooling return_indices and ceil_mode reversed,0,0,1,2,['Other']
79410,BUG: Segmentation fault when calling pytorch function after np.exp (numpy 1.21.2),198,0,3,2,['Bug']
79405,nesterov in SGD,0,0,2,1,['Other']
79402,Performance drops after running tensor multiplication for 15 seconds on M1 MAX (Pytorch MPS).,2,2,5,3,['Other']
79394,Einsum producing inconsistent results to sum(),0,0,1,1,['Other']
79384,"torch.load() fails on MPS backend (""don't know how to restore data location"")",1,1,4,3,['Other']
79361,[ONNX Export] Interpolation likely should be exported with `half_pixel` instead of `pytorch_half_pixel`,12,0,2,4,['Other']
79358,MSVC: vec_base size template fails with divide by sizeof(scalar_t),113,0,2,2,['Other']
79347,Cannot install Torch,3,0,3,0,['Other']
79346,`torch.gradient` need to check only dims specified by user and not all input tensor's dims,4,0,6,1,['Other']
79338,Adamw cannot set different lrs to different parameters,0,0,0,0,['Other']
79332,How to reimplement same behavior in AdaptiveAvgPooling2D,3,0,2,0,['Other']
79323,[build] push containers used for PyTorch build in CI to GitHub container registry,26,0,2,2,['Other']
79321,Using a Subclassed Tensor Results in Significant Decrease in Training GPU Throughput,218,0,9,3,['Other']
79304,[bazel] basic cuda tensor creation is getting program stuck,7,0,2,2,['Other']
79293,Make MPS test workflow correctly report test stats,158,1,6,3,['Other']
79286,MPS device: Invalid type casting,4,0,3,2,['Other']
79283,OOM Issues despite plenty of resources on M1 Mac,115,2,5,4,['Other']
79279,Support float tensors as float inputs,133,1,13,4,['Other']
79274,pip install failure,1,0,7,3,['Critical']
79270,float32 matrix dot product has different precision in CPU/GPU,1,0,3,2,['Other']
79268,type convert error,0,0,1,0,['Other']
79266,[Docs] The source links in `torch.testing` docs broken,31,0,0,2,['Other']
79262,[Bug Report]Unexpected result torch.abs(x - y) >= 0 while x == y,0,0,1,2,['Bug']
79260,cpu-libtorch1.11 can not load  gpu-libtorch pt-model ,0,0,1,0,['Other']
79259,[ZeRO] `test_zero_model_parallel()` failing silently since not run in CI,3,1,2,2,['Other']
79241,Remove the construction of unused tensors,3,0,0,2,['Other']
79218,"[bug] `TensorIterator` segfaults when inputs broadcast over output, and output is at least 2 dims larger than inputs.",102,0,11,4,"['Bug', 'Critical']"
79204,Support generating noncontiguous CUDA tensors using make_tensor for chalf,0,1,0,4,['Critical']
79200,MPS backend support issue for int64,5,0,1,2,['Other']
79190,Compilation failure seen on 1.12 rc2 when trying to use pretty_print_onnx function,12,0,2,1,['Other']
79182,Integrate run_android_tests.yml into trunk workflow,29,1,7,2,['Other']
79181,MPSNDArray Error: buffer is not large enough,5,0,3,3,"['Critical', 'Bug']"
79179,ONNX tests intermittently ooming on master,9,1,1,4,['Other']
79161,Support more granular test decoration,209,0,4,2,['Other']
79153,update xla hash is flaky,0,1,0,1,['Other']
79146,Pin PyTorch nightly used for comparison in BC test,6,1,5,3,['Other']
79142,DISABLED test_dcgan_models (jit.test_models.TestModels),190,0,4,3,['Other']
79135,Quantization Aware Training API Example Not Up to Date,22,1,1,1,['Other']
79134,Figure out our memory management story for SymInts,55,0,1,2,['Other']
79116,  libtorch are incompatible with gperf,19,0,1,2,['Other']
79114,[RFC] FSDP communication hook,20,2,1,2,['Other']
79112,`cumsum` op: pytorch failed to run GPT-2 model in M1's MPS device,118,1,2,2,['Other']
79106,How to find the code in '...'?,5,0,1,2,['Other']
79085,Type mismatch errors in an autocast-enabled region,0,0,1,0,['Other']
79081,[AUTOGRAD] Switch InputMetadata to using `SymInt`s,56,1,0,2,['Other']
79079,isTensorSubclassLike is returning `true` when it isn't supposed to,1,0,6,4,['Critical']
79055,[CI] Flaky initialization of OMP,145,1,1,2,['Other']
79048,Explore add NestedTensors to CompositeImplicitAutograd / CompositeExplicitAutograd dispatches,78,0,3,2,['Other']
79046,Codgen multiple derivatives from derivatives.yaml,68,1,1,3,['Other']
79044,Add operator and derivative coverage for nestedtensors,48,0,1,3,['Other']
79043,[DDP] #77809 breaks broadcasts for channels_last tensors,1,0,1,2,['Other']
79040,Update Autograd to be more shape agnostic,6,0,0,3,['Other']
79035,[ONNX] CI does not catch an error in `to_device`,139,1,5,4,['Bug']
79023,Fix overload resolution for SymInt[] and int[] in python_arg_parser.cpp,56,0,2,2,['Other']
79022,python test/run_test.py,130,1,4,3,['Other']
79019,Cannot convert a MPS Tensor to float64 dtype as the MPS framework doesn't support float64. Please use float32 instead,1,0,1,2,['Other']
79009,Vectorized fmod on CPU computes wrong result,6,0,2,2,['Other']
79005,[ONNX] scatter_add result is wrong in ONNX model,0,0,3,4,['Other']
78982,DISABLED test_exception_single (__main__.SpawnTest),191,0,4,4,['Other']
78975,test_fsdp_pure_fp16 test breaks when using more than 5 GPUs (1.11 and 1.12),115,1,3,2,['Other']
78951,Fully decommission grafana (metrics.pytorch.org) for hud.pytorch.org/metrics,226,2,5,2,['Other']
78940,[bot] Improve mergebot logging,148,0,1,3,['Other']
78925,[Python 3/Pytorch] Error on Fine-tuning BERT for question answering -> RuntimeError: Overflow when unpacking long,0,0,2,0,['Other']
78923,Need to support kwargs in nvfuser python API integration,15,0,1,4,['Other']
78916,[Device MPS] Error: buffer is not large enough. Must be 19200 bytes,119,2,9,3,"['Bug', 'Critical']"
78903,Backward for Root of Complex Zero Failed with NaN,1,0,4,5,['Other']
78893,NVIDIA GeForce RTX 3090 with CUDA capability sm_86 is not compatible with the current PyTorch installation. The current PyTorch install supports CUDA capabilities sm_37 sm_50 sm_60 sm_70.,0,0,10,0,['Other']
78889,Possible support of mean operation on bool Tensor,1,0,2,0,['Other']
78886,Slicing with step does not work correctly with MPS backend,31,1,3,4,['Critical']
78879,Elementwise multiplication between MPS float32 and int Tensors result in LLVM error,11,1,2,4,"['Critical', 'Bug']"
78874,Swapping strided data between channels produces wrong result,2,0,1,1,['Other']
78872,Functionality that utilizes all GPU devices on a local PC,2,0,1,0,['Other']
78869,`mean` will trigger INTERNAL ASSERT with input requiring grad on cuda,1,0,1,0,['Other']
78868,"`adapative_{avg, max}_pool` will crash in the backward pass on cuda on empty output size",192,0,2,9,['Critical']
78867,`kl_div` will crash in the backward pass on cuda,30,1,7,6,['Critical']
78855,Inconsistent behavior of fmod,0,0,1,0,['Other']
78852,[ONNX] Some functions do not preserve shape for scalars,81,0,2,3,['Other']
78844,ONNX test flake on master,3,0,3,3,['Other']
78840,[collect_env] collect_env python < 3.6 incompatibility ,4,1,5,3,['Other']
78830,rebase bot suggested command is incorrect for ghstack,0,1,0,0,['Other']
78807,functionality mis-match for _multi_tensor_adam and _single_tensor_adam,67,1,12,4,['Critical']
78798,"When Shuffle is True, Get Data from the Workers of DataLoader's Iterator Randomly Rather Than One by One",6,0,6,2,['Other']
78791,`keepdim` not ignored in torch.argmin when `dim=None`,3,0,2,3,['Other']
78787,torch.jit.script matches wrong version of repeat_interleave,6,0,0,2,['Other']
78768,DISABLED test_output_unused_in_loss_tuple_module (__main__.TestDistBackendWithSpawn),0,1,1,3,['Other']
78745,Wrong import in datasets documentation,1,0,1,0,['Other']
78732,[CI] Do parallelnative builds need gcc5.4?,0,1,0,2,['Other']
78731,torch.utils.checkpoint (reentrant-based) does not appear to reduce peak memory?,0,0,2,3,['Other']
78728,Make `torch.Library` (Python Registration) work with torchdeploy,179,0,11,4,['Critical']
78711,GRU output dim issue,11,0,2,4,['Other']
78705,fx proxy retracing example is incorrect,48,0,1,2,['Other']
78694,[ONNX] Refactor the patching process to make it more transparent to users,166,0,2,3,['Other']
78687,nightly docs build failing with katex not found,0,1,3,2,['Other']
78675,Structured kernel input error checking ,2,0,1,2,['Bug']
78659,Nightly pytorch linux builds no longer contain git_version,0,0,2,4,['Critical']
78642,Expanded view does not correctly transfer to MPS device,1,0,2,2,['Other']
78622,backward(create_graph=True) causes a warning for potential memory leak,2,0,3,2,['Other']
78620,[CI] slow gradcheck CI test has been timing out since 5/31,64,2,9,5,['Critical']
78613,[primTorch] prims.cat does not error for different dimensional tensors with TensorMeta,90,2,1,2,['Bug']
78608,Add forward prefetching option in FSDP API,14,1,0,2,['Other']
78607,Return original module when fsdp wrapped model call .module,1,1,0,2,['Other']
78580,Reland use of weakref for nn.Module hooks,27,0,0,4,['Critical']
78565,Make Constructors Automatically Apply no_dispatch,34,0,1,2,['Other']
78551,Error while loading model weights to mps device,16,0,6,2,['Bug']
78549,https://github.com/pytorch/pytorch/pull/74944 breaks CUDA graph capture,2,1,2,5,['Critical']
78540,linux-focal-py3.7-gcc7-mobile-lightweight-dispatch-build frequently ooms,45,1,18,2,['Other']
78539,Rebasing with bot doesn't work with ghstack,0,1,0,2,['Other']
78534,Adding support for unsqueeze to fake tensors,0,1,6,3,['enhancement']
78531,Connection closed by peer when using `distributed` on different machine,1,0,4,1,['Other']
78514,`dist.isend` cause connection closed in `gloo`  backend,0,0,3,1,['Other']
78512,torch.nn.Sequential can use `+` (add operator) to concatenate,41,0,14,4,['enhancement']
78511,MPS matrix multiplication fails on a permuted tensor without `contiguous`,3,0,2,2,['Other']
78510,[TorchData] Allow random_split to use percentages when applied to map-style datasets,15,0,4,2,['Other']
78506,[TorchData] Add missing `raise` keyword,3,1,2,2,['Other']
78505,ONNX operator parameters being set as input nodes,31,1,5,3,['Other']
78499,Latest nightly can not be imported using Python-3.7.0,6,0,3,2,['Critical']
78497,"torch.embedding raise ""CUDA error: invalid device function"" when running scripted ",0,0,2,0,['Other']
78492,"MPSNDArray.mm:782: failed assertion `[MPSNDArray, initWithBuffer:descriptor:] Error: buffer is not large enough. Must be 20480 bytes '",1,0,4,2,['Bug']
